post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,_sku,parent_sku,parent,_children,_downloadable,_virtual,_stock,_regular_price,_sale_price,_weight,_length,_width,_height,_tax_class,_visibility,_stock_status,_backorders,_sold_individually,_low_stock_amount,_manage_stock,_tax_status,_upsell_ids,_crosssell_ids,_featured,_purchase_note,_sale_price_dates_from,_sale_price_dates_to,_download_limit,_download_expiry,_product_url,_button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords
"Andrew Martin Fabric - Hedgerow - Linen",andrew-martin-fabric-hedgerow-linen,,406015,"<h1>Care Code</h1><p><img align=""baseline"" alt=""PROFESSIONAL DRY CLEAN"" height=""46"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/PROFESSIONAL-DRY-CLEAN.png"" title=""PROFESSIONAL DRY CLEAN"" width=""44"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabric.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Fabric-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span></p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>","A rustic plain with malty tones, Hedgerow Plain Linen provides the perfect neutral to scheme with the folk scenes of the Kit Kemp Collection. Practical and versatile, its a key player to to bring a room together.",publish,,0,"2021-02-03 22:25:48",1,open,HedgerowQuince,,,,no,no,,442,,0.4,0.5,0.5,160,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/HedgerowQuince-3.jpg ! alt :  ! title : HedgerowQuince-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-fabric-hedgerow-linen/,,,,,,,,,,,
"Andrew Martin Fabric - Over The Moon - Charcoal Grey",andrew-martin-fabric-over-the-moon-charcoal-grey,,406017,"<h1>Care Code</h1><p><img align=""baseline"" alt=""PROFESSIONAL DRY CLEAN"" height=""46"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/PROFESSIONAL-DRY-CLEAN.png"" title=""PROFESSIONAL DRY CLEAN"" width=""44"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabric.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Fabric-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span></p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>","Curls of imaginative vines in vibrant turquoise, pink and red create a loosely undulating stripe on this linen blend backcloth. Psycho Sprig, from our Kit Kemp collection, combines psychedelic fantasy with delicate surrealist detail, like a flowing intrigue leading you to a magical land.",publish,,0,"2021-02-03 22:25:48",1,open,OverTheMoonCharcoalGrey,,,,no,no,,409,,0.4,0.5,0.5,160,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/OverTheMoonCharcoalGrey-2.jpg ! alt :  ! title : OverTheMoonCharcoalGrey-2.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-fabric-over-the-moon-charcoal-grey/,,,,,,,,,,,
"Andrew Martin Fabric - Over The Moon - Denim",andrew-martin-fabric-over-the-moon-denim,,406019,"<h1>Care Code</h1><p><img align=""baseline"" alt=""PROFESSIONAL DRY CLEAN"" height=""46"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/PROFESSIONAL-DRY-CLEAN.png"" title=""PROFESSIONAL DRY CLEAN"" width=""44"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabric.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Fabric-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span></p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>","Curls of imaginative vines in vibrant yellow, pink and green create a loosely undulating stripe on this linen blend backcloth. Psycho Sprig, from our Kit Kemp collection, combines psychedelic fantasy with delicate surrealist detail, like a flowing intrigue leading you to a magical land.",publish,,0,"2021-02-03 22:25:49",1,open,OverTheMoonDenim,,,,no,no,,409,,0.4,0.5,0.5,160,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/OverTheMoonDenim-3.jpg ! alt :  ! title : OverTheMoonDenim-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-fabric-over-the-moon-denim/,,,,,,,,,,,
"Andrew Martin Fabric - Psycho Sprig - Tropical Blue",andrew-martin-fabric-psycho-sprig-tropical-blue,,406021,"<h1>Care Code</h1><p><img align=""baseline"" alt=""PROFESSIONAL DRY CLEAN"" height=""46"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/PROFESSIONAL-DRY-CLEAN.png"" title=""PROFESSIONAL DRY CLEAN"" width=""44"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabric.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Fabric-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span></p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>","Inspired by American folk art, this motif will whisk you away to stories of old unleashing childlike enthusiasm for fairy tales. Walk through an imaginative land, from dark rolling hills carpeted with wild flowers to a tree growing giant orange pears and a whole dance of mythical creatures along the way.",publish,,0,"2021-02-03 22:25:50",1,open,PsychoSprigTropicalBlue,,,,no,no,,409,,0.4,0.5,0.5,160,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/PsychoSprigTropicalBlue-3.jpg ! alt :  ! title : PsychoSprigTropicalBlue-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-fabric-psycho-sprig-tropical-blue/,,,,,,,,,,,
"Andrew Martin Fabric - Psycho Sprig - Tropical Yellow",andrew-martin-fabric-psycho-sprig-tropical-yellow,,406023,"<h1>Care Code</h1><p><img align=""baseline"" alt=""PROFESSIONAL DRY CLEAN"" height=""46"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/PROFESSIONAL-DRY-CLEAN.png"" title=""PROFESSIONAL DRY CLEAN"" width=""44"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabric.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Fabric-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span></p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>","Inspired by American folk art, this motif will whisk you away to stories of old unleashing childlike enthusiasm for fairy tales. Walk through an imaginative land, from rolling hills carpeted with wild flowers to a tree growing giant orange pears and a whole dance of mythical creatures along the way. With a subtle pink plaster backdrop setting a soft tone, this colourway shows the scene in a dawn light just as the magic is waking up.",publish,,0,"2021-02-03 22:25:51",1,open,PsychoSprigTropicalYellow,,,,no,no,,409,,0.4,0.5,0.5,160,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/PsychoSprigTropicalYellow-3.jpg ! alt :  ! title : PsychoSprigTropicalYellow-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-fabric-psycho-sprig-tropical-yellow/,,,,,,,,,,,
"Andrew Martin Fabric - Travellers Tales - Cool Charcoal",andrew-martin-fabric-travellers-tales-cool-charcoal,,406025,"<h1>Care Code</h1><p><img align=""baseline"" alt=""PROFESSIONAL DRY CLEAN"" height=""46"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/PROFESSIONAL-DRY-CLEAN.png"" title=""PROFESSIONAL DRY CLEAN"" width=""44"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabric.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Fabric-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span></p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>","Inspired by American folk art, this motif will whisk you away to stories of old unleashing childlike enthusiasm for fairy tales. Walk through an imaginative land, from rolling hills carpeted with wild flowers to a tree growing giant orange pears and a whole dance of mythical creatures along the way. The colourway brings this motif up to date in hot popping pink on a powder blue backdrop, adding contemporary surprise to a scheme in true Kit Kemp style.",publish,,0,"2021-02-03 22:25:52",1,open,TravellersTalesCoolCharcoal,,,,no,no,,355,,0.4,0.5,0.5,160,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/TravellersTalesCoolCharcoal-4.jpg ! alt : Andrew Martin Fabric - Travellers Tales - Cool Charcoal ! title : Andrew Martin Fabric - Travellers Tales - Cool Charcoal 2 ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-fabric-travellers-tales-cool-charcoal/,,,,,,,,,,,
"Andrew Martin Fabric - Travellers Tales - Hot Pink",andrew-martin-fabric-travellers-tales-hot-pink,,406027,"<h1>Care Code</h1><p><img align=""baseline"" alt=""PROFESSIONAL DRY CLEAN"" height=""46"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/PROFESSIONAL-DRY-CLEAN.png"" title=""PROFESSIONAL DRY CLEAN"" width=""44"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of fabric.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Fabric-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span></p><h1>Colour Accuracy</h1><p>We try our best to ensure photography depicts colours as accurately as possible. Colours can appear different depending on the type of display you are viewing from, therefore we recommend viewing in person for true colour representation.</p>","Inspired by American folk art, this motif will whisk you away to stories of old unleashing childlike enthusiasm for fairy tales. Walk through an imaginative land, from rolling hills carpeted with wild flowers to a tree growing giant green pears and a whole dance of mythical creatures along the way. The colourway brings this motif up to date in popping orange on a powder blue backdrop, adding contemporary surprise to a scheme in true Kit Kemp style.",publish,,0,"2021-02-03 22:25:52",1,open,TravellersTalesHotPink,,,,no,no,,355,,0.4,0.5,0.5,160,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/TravellersTalesHotPink-2.jpg ! alt :  ! title : TravellersTalesHotPink-2.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-fabric-travellers-tales-hot-pink/,,,,,,,,,,,
"Andrew Martin Wallpaper Apache - Sienna",andrew-martin-wallpaper-apache-sienna,,406029,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 1 8057904090"" height=""135"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_1_8057904090.png"" title=""imageedit 1 8057904090"" width=""133"" /></p><h1>Care Code Guide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span>","Inspired by 15th and 16th century tapestries, Friendly Folk shows bushy tailed creatures peering amongst hedgerows, blooming trees and rolling English hills. With a rich sense of folklore and the lyricism of rural land, Friendly Folk is made contemporary in vibrant basil green. A linen blend fabric, great for upholstery, curtains and cushions.",publish,,0,"2021-02-03 22:25:53",1,open,ApacheSienna,,,,no,no,,414,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/ApacheSienna-3.jpg ! alt :  ! title : ApacheSienna-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-wallpaper-apache-sienna/,,,,,,,,,,,
"Andrew Martin Wallpaper - Pear Tree - Graphite",andrew-martin-wallpaper-pear-tree-graphite,,406031,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 1 8057904090"" height=""135"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_1_8057904090.png"" title=""imageedit 1 8057904090"" width=""133"" /></p><h1>Care CodeGuide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span>","Inspired by American folk art, this motif will whisk you away to stories of old unleashing childlike enthusiasm for fairy tales. Walk through an imaginative land, from rolling hills carpeted with wild flowers to a tree growing giant orange pears and a whole dance of mythical creatures along the way",publish,,0,"2021-02-03 22:25:55",1,open,PearTreeGraphite,,,,no,no,,433,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/PearTreeGraphite-3.jpg ! alt :  ! title : PearTreeGraphite-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-wallpaper-pear-tree-graphite/,,,,,,,,,,,
"Andrew Martin Wallpaper - Pear Tree - Setting Plaster",andrew-martin-wallpaper-pear-tree-setting-plaster,,406033,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 1 8057904090"" height=""135"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_1_8057904090.png"" title=""imageedit 1 8057904090"" width=""133"" /></p><h1>Care CodeGuide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span>","Inspired by American folk art, this motif will whisk you away to stories of old unleashing childlike enthusiasm for fairy tales. Walk through an imaginative land, from rolling hills carpeted with wild flowers to a tree growing giant orange pears and a whole dance of mythical creatures along the way. The colourway brings this motif up to date in hot popping pink, adding a contemporary surprise element to a scheme in true Kit Kemp style.",publish,,0,"2021-02-03 22:25:55",1,open,PearTreeSettingPlaster,,,,no,no,,433,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/PearTreeSettingPlaster-3.jpg ! alt :  ! title : PearTreeSettingPlaster-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-wallpaper-pear-tree-setting-plaster/,,,,,,,,,,,
"Andrew Martin Wallpaper - Pear Tree - Sunset Orange",andrew-martin-wallpaper-pear-tree-sunset-orange,,406035,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 1 8057904090"" height=""135"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_1_8057904090.png"" title=""imageedit 1 8057904090"" width=""133"" /></p><h1>Care CodeGuide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span>","Inspired by American folk art, this giant 3 metre repeat wallpaper will whisk you away to tales of old unleashing childlike enthusiasm for fairy tales. Mythical Land tells an enchanting story. Walk through a magical world on your walls, from a lively river bordered with wild flowers to a tree growing giant pears and a whole dance of mythical creatures along the way.",publish,,0,"2021-02-03 22:25:56",1,open,PearTreeSunsetOrange,,,,no,no,,433,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/PearTreeSunsetOrange-3.jpg ! alt :  ! title : PearTreeSunsetOrange-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-wallpaper-pear-tree-sunset-orange/,,,,,,,,,,,
"Andrew Martin Wallpaper - Pear Tree - Sunset Pink",andrew-martin-wallpaper-pear-tree-sunset-pink,,406037,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 1 8057904090"" height=""135"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_1_8057904090.png"" title=""imageedit 1 8057904090"" width=""133"" /></p><h1>Care CodeGuide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span>","Inspired by Native American art, Apache depicts elaborately head-dressed hunters riding with their pack of dogs and surrounded by decorated quivers and feathered bows and arrows. Full of life-like character and colourful culture, the chase continues out of the fabric, spinning the intrigue of an imaginative story.",publish,,0,"2021-02-03 22:25:57",1,open,PearTreeSunsetPink,,,,no,no,,433,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/PearTreeSunsetPink-3.jpg ! alt :  ! title : PearTreeSunsetPink-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-wallpaper-pear-tree-sunset-pink/,,,,,,,,,,,
"Andrew Martin Wallpaper - Unicorn - Grey",andrew-martin-wallpaper-unicorn-grey,,406039,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 1 8057904090"" height=""135"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_1_8057904090.png"" title=""imageedit 1 8057904090"" width=""133"" /></p><h1>Care CodeGuide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span>","Based on traditional crests found on the shields of Medieval noblemen, Unicorn mixes the romance of the past with smart, structural design. On a cream backdrop with grey spotted unicorns flaunting their indigo collars in rearing unison, the repeat flows to create an overall diamond panel effect.",publish,,0,"2021-02-03 22:25:58",1,open,UnicornGrey,,,,no,no,,387,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/UnicornGrey-3.jpg ! alt :  ! title : UnicornGrey-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-wallpaper-unicorn-grey/,,,,,,,,,,,
"Andrew Martin Wallpaper - Unicorn - White",andrew-martin-wallpaper-unicorn-white,,406041,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 1 8057904090"" height=""135"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_1_8057904090.png"" title=""imageedit 1 8057904090"" width=""133"" /></p><h1>Care CodeGuide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span>","Based on traditional crests found on the shields of Medieval noblemen, Unicorn mixes the romance of the past with smart, structural design. On a cream backdrop with white spotted unicorns flaunting their green collars in rearing unison, the repeat flows to create an overall diamond panel effect.",publish,,0,"2021-02-03 22:25:58",1,open,UnicornWhite,,,,no,no,,387,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/UnicornWhite-3.jpg ! alt :  ! title : UnicornWhite-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-wallpaper-unicorn-white/,,,,,,,,,,,
"Andrew Martin Wallpaper - Wychwood - Basil Green",andrew-martin-wallpaper-wychwood-basil-green,,406043,"<h1>Care Code</h1><p><img align=""baseline"" alt=""imageedit 1 8057904090"" height=""135"" src=""https://inspiry.co.nz/wp-content/uploads/2020/09/imageedit_1_8057904090.png"" title=""imageedit 1 8057904090"" width=""133"" /></p><h1>Care CodeGuide</h1><p><span style=""font-size: 1em;"">Careful and regular maintenance is the key to prolonging the life and retaining the appearance of soft furnishings. The following notes are offered as a brief guide on the care and cleaning of wallpaper.<br /><br />Please click </span><strong style=""font-size: 1em;""><a href=""https://inspiry.co.nz/wp-content/uploads/2020/09/Inspiry-Wallpaper-Care-Guide.pdf""><span style=""color:#ff0033;"">here</span><span style=""color:#696969;""> </span></a></strong><span style=""font-size: 1em;"">to download.</span>","Inspired by 15th and 16th century tapestries, Wychwood shows bushy tailed creatures peering amongst hedgerows, blooming trees and rolling English hills. With a rich sense of folklore and the lyricism of rural land, Wychwood is made contemporary with a vibrant basil green motif.",publish,,0,"2021-02-03 22:25:59",1,open,WychwoodBasilGreen,,,,no,no,,334,,1.3,60,8.5,60,,,instock,no,no,,no,taxable,,,,,,,0,0,,,"https://inspiry.co.nz/wp-content/uploads/2021/02/WychwoodBasilGreen-3.jpg ! alt :  ! title : WychwoodBasilGreen-3.jpg ! desc :  ! caption : ",,https://inspiry.co.nz/products/andrew-martin-wallpaper-wychwood-basil-green/,,,,,,,,,,,
